Customer ID,Credit Limit,Utilisation %,Avg Payment Ratio,Min Due Paid Frequency,Merchant Mix Index,Cash Withdrawal %,Recent Spend Change %,DPD Bucket Next Month,raw_score,score_norm,risk_class,top3_contribs,contribs
C2293,83651,7.2,92.7,9.5,1.0,15.0,5.9,0,0.07838,0.07838,Low,"[('pay', 0.02336), ('minpaid', 0.0209), ('cash', 0.015)]","{'spend': 0.00472, 'pay': 0.02336, 'minpaid': 0.0209, 'util': 0.0144, 'cash': 0.015, 'merchant': 0.0}"
C2294,67814,71.2,39.9,80.3,0.93,53.4,8.3,1,0.57702,0.57702,High,"[('pay', 0.19232), ('minpaid', 0.17666), ('util', 0.1424)]","{'spend': 0.00664, 'pay': 0.19232, 'minpaid': 0.17666, 'util': 0.1424, 'cash': 0.0534, 'merchant': 0.0056}"
C2295,170496,15.2,89.0,17.5,1.0,12.2,22.3,0,0.13414,0.13414,Low,"[('minpaid', 0.0385), ('pay', 0.0352), ('util', 0.0304)]","{'spend': 0.01784, 'pay': 0.0352, 'minpaid': 0.0385, 'util': 0.0304, 'cash': 0.0122, 'merchant': 0.0}"
C2296,72459,20.5,86.0,14.7,1.0,4.5,-1.8,1,0.12408,0.12408,Low,"[('pay', 0.0448), ('util', 0.041), ('minpaid', 0.03234)]","{'spend': 0.00144, 'pay': 0.0448, 'minpaid': 0.03234, 'util': 0.041, 'cash': 0.0045, 'merchant': 0.0}"
C2297,60967,56.0,50.6,60.8,0.9,38.1,1.9,2,0.45146,0.45146,Medium,"[('pay', 0.15808), ('minpaid', 0.13376), ('util', 0.112)]","{'spend': 0.00152, 'pay': 0.15808, 'minpaid': 0.13376, 'util': 0.112, 'cash': 0.0381, 'merchant': 0.008}"
C2298,114533,7.9,97.0,6.5,1.0,19.1,8.4,0,0.06552,0.06552,Low,"[('cash', 0.0191), ('util', 0.0158), ('minpaid', 0.0143)]","{'spend': 0.00672, 'pay': 0.0096, 'minpaid': 0.0143, 'util': 0.0158, 'cash': 0.0191, 'merchant': 0.0}"
C2299,44547,6.8,77.2,23.2,1.0,12.2,-6.2,0,0.15476,0.15476,Low,"[('pay', 0.07296), ('minpaid', 0.05104), ('util', 0.0136)]","{'spend': 0.00496, 'pay': 0.07296, 'minpaid': 0.05104, 'util': 0.0136, 'cash': 0.0122, 'merchant': 0.0}"
C2300,72280,22.3,79.2,26.4,1.0,24.0,-8.0,0,0.19964,0.19964,Low,"[('pay', 0.06656), ('minpaid', 0.05808), ('util', 0.0446)]","{'spend': 0.0064, 'pay': 0.06656, 'minpaid': 0.05808, 'util': 0.0446, 'cash': 0.024, 'merchant': 0.0}"
C2301,59717,39.0,62.9,40.6,0.93,27.4,37.6,0,0.34912,0.34912,Low,"[('pay', 0.11872), ('minpaid', 0.08932), ('util', 0.078)]","{'spend': 0.03008, 'pay': 0.11872, 'minpaid': 0.08932, 'util': 0.078, 'cash': 0.0274, 'merchant': 0.0056}"
C2302,99964,26.0,89.9,15.2,1.0,21.6,-21.9,0,0.15688,0.15688,Low,"[('util', 0.052), ('minpaid', 0.03344), ('pay', 0.03232)]","{'spend': 0.01752, 'pay': 0.03232, 'minpaid': 0.03344, 'util': 0.052, 'cash': 0.0216, 'merchant': 0.0}"
C2303,87001,5.8,95.7,12.1,1.0,12.1,1.0,0,0.06488,0.06488,Low,"[('minpaid', 0.02662), ('pay', 0.01376), ('cash', 0.0121)]","{'spend': 0.0008, 'pay': 0.01376, 'minpaid': 0.02662, 'util': 0.0116, 'cash': 0.0121, 'merchant': 0.0}"
C2304,256278,18.3,84.5,29.4,1.0,20.1,-12.8,0,0.18122,0.18122,Low,"[('minpaid', 0.06468), ('pay', 0.0496), ('util', 0.0366)]","{'spend': 0.01024, 'pay': 0.0496, 'minpaid': 0.06468, 'util': 0.0366, 'cash': 0.0201, 'merchant': 0.0}"
C2305,136458,24.3,81.3,27.0,1.0,21.0,22.1,0,0.20652,0.20652,Low,"[('pay', 0.05984), ('minpaid', 0.0594), ('util', 0.0486)]","{'spend': 0.01768, 'pay': 0.05984, 'minpaid': 0.0594, 'util': 0.0486, 'cash': 0.021, 'merchant': 0.0}"
C2306,94727,3.0,91.7,10.0,1.0,7.6,-3.4,0,0.06488,0.06488,Low,"[('pay', 0.02656), ('minpaid', 0.022), ('cash', 0.0076)]","{'spend': 0.00272, 'pay': 0.02656, 'minpaid': 0.022, 'util': 0.006, 'cash': 0.0076, 'merchant': 0.0}"
C2307,128411,64.5,35.4,77.7,0.75,51.6,18.6,2,0.59314,0.59314,High,"[('pay', 0.20672), ('minpaid', 0.17094), ('util', 0.129)]","{'spend': 0.01488, 'pay': 0.20672, 'minpaid': 0.17094, 'util': 0.129, 'cash': 0.0516, 'merchant': 0.02}"
C2308,83014,12.0,95.7,12.5,1.0,13.7,5.8,0,0.0836,0.0836,Low,"[('minpaid', 0.0275), ('util', 0.024), ('pay', 0.01376)]","{'spend': 0.00464, 'pay': 0.01376, 'minpaid': 0.0275, 'util': 0.024, 'cash': 0.0137, 'merchant': 0.0}"
C2309,108464,31.3,70.3,27.2,1.0,18.1,-6.7,0,0.24094,0.24094,Low,"[('pay', 0.09504), ('util', 0.0626), ('minpaid', 0.05984)]","{'spend': 0.00536, 'pay': 0.09504, 'minpaid': 0.05984, 'util': 0.0626, 'cash': 0.0181, 'merchant': 0.0}"
C2310,130150,7.4,90.5,15.8,1.0,15.3,16.9,0,0.10878,0.10878,Low,"[('minpaid', 0.03476), ('pay', 0.0304), ('cash', 0.0153)]","{'spend': 0.01352, 'pay': 0.0304, 'minpaid': 0.03476, 'util': 0.0148, 'cash': 0.0153, 'merchant': 0.0}"
C2311,121765,42.0,85.6,20.0,1.0,16.5,19.5,0,0.20618,0.20618,Low,"[('util', 0.084), ('pay', 0.04608), ('minpaid', 0.044)]","{'spend': 0.0156, 'pay': 0.04608, 'minpaid': 0.044, 'util': 0.084, 'cash': 0.0165, 'merchant': 0.0}"
C2312,205811,15.9,83.1,20.5,1.0,28.8,1.3,0,0.16082,0.16082,Low,"[('pay', 0.05408), ('minpaid', 0.0451), ('util', 0.0318)]","{'spend': 0.00104, 'pay': 0.05408, 'minpaid': 0.0451, 'util': 0.0318, 'cash': 0.0288, 'merchant': 0.0}"
C2313,128628,14.0,86.3,16.5,1.0,9.7,-4.1,0,0.12112,0.12112,Low,"[('pay', 0.04384), ('minpaid', 0.0363), ('util', 0.028)]","{'spend': 0.00328, 'pay': 0.04384, 'minpaid': 0.0363, 'util': 0.028, 'cash': 0.0097, 'merchant': 0.0}"
C2314,63820,13.4,100.0,14.3,1.0,18.8,-4.1,0,0.08034,0.08034,Low,"[('minpaid', 0.03146), ('util', 0.0268), ('cash', 0.0188)]","{'spend': 0.00328, 'pay': 0.0, 'minpaid': 0.03146, 'util': 0.0268, 'cash': 0.0188, 'merchant': 0.0}"
C2315,109477,13.0,93.9,6.1,1.0,21.4,-0.8,0,0.08098,0.08098,Low,"[('util', 0.026), ('cash', 0.0214), ('pay', 0.01952)]","{'spend': 0.00064, 'pay': 0.01952, 'minpaid': 0.01342, 'util': 0.026, 'cash': 0.0214, 'merchant': 0.0}"
C2316,50551,31.9,75.1,32.6,0.94,24.6,-12.9,2,0.25492,0.25492,Low,"[('pay', 0.07968), ('minpaid', 0.07172), ('util', 0.0638)]","{'spend': 0.01032, 'pay': 0.07968, 'minpaid': 0.07172, 'util': 0.0638, 'cash': 0.0246, 'merchant': 0.0048}"
C2317,289157,29.6,86.3,24.9,1.0,24.7,-23.6,0,0.2014,0.2014,Low,"[('util', 0.0592), ('minpaid', 0.05478), ('pay', 0.04384)]","{'spend': 0.01888, 'pay': 0.04384, 'minpaid': 0.05478, 'util': 0.0592, 'cash': 0.0247, 'merchant': 0.0}"
C2318,33450,31.0,83.9,25.7,1.0,21.9,6.6,0,0.19724,0.19724,Low,"[('util', 0.062), ('minpaid', 0.05654), ('pay', 0.05152)]","{'spend': 0.00528, 'pay': 0.05152, 'minpaid': 0.05654, 'util': 0.062, 'cash': 0.0219, 'merchant': 0.0}"
C2319,87827,52.6,55.1,60.5,0.83,41.4,-7.0,1,0.44258,0.44258,Medium,"[('pay', 0.14368), ('minpaid', 0.1331), ('util', 0.1052)]","{'spend': 0.0056, 'pay': 0.14368, 'minpaid': 0.1331, 'util': 0.1052, 'cash': 0.0414, 'merchant': 0.0136}"
C2320,124491,18.0,91.8,16.5,1.0,13.2,-8.6,0,0.11862,0.11862,Low,"[('minpaid', 0.0363), ('util', 0.036), ('pay', 0.02624)]","{'spend': 0.00688, 'pay': 0.02624, 'minpaid': 0.0363, 'util': 0.036, 'cash': 0.0132, 'merchant': 0.0}"
C2321,56063,13.5,96.6,17.4,1.0,15.6,-18.1,0,0.10624,0.10624,Low,"[('minpaid', 0.03828), ('util', 0.027), ('cash', 0.0156)]","{'spend': 0.01448, 'pay': 0.01088, 'minpaid': 0.03828, 'util': 0.027, 'cash': 0.0156, 'merchant': 0.0}"
C2322,74095,32.7,64.0,46.1,0.88,27.8,-4.1,1,0.3227,0.3227,Low,"[('pay', 0.1152), ('minpaid', 0.10142), ('util', 0.0654)]","{'spend': 0.00328, 'pay': 0.1152, 'minpaid': 0.10142, 'util': 0.0654, 'cash': 0.0278, 'merchant': 0.0096}"
C2323,165428,57.9,53.9,64.7,0.85,33.4,-15.3,0,0.4633,0.4633,Medium,"[('pay', 0.14752), ('minpaid', 0.14234), ('util', 0.1158)]","{'spend': 0.01224, 'pay': 0.14752, 'minpaid': 0.14234, 'util': 0.1158, 'cash': 0.0334, 'merchant': 0.012}"
C2324,47695,23.5,84.2,25.8,1.0,22.7,-17.1,0,0.1907,0.1907,Low,"[('minpaid', 0.05676), ('pay', 0.05056), ('util', 0.047)]","{'spend': 0.01368, 'pay': 0.05056, 'minpaid': 0.05676, 'util': 0.047, 'cash': 0.0227, 'merchant': 0.0}"
C2325,155688,0.0,88.6,8.5,1.0,9.8,1.4,0,0.0661,0.0661,Low,"[('pay', 0.03648), ('minpaid', 0.0187), ('cash', 0.0098)]","{'spend': 0.00112, 'pay': 0.03648, 'minpaid': 0.0187, 'util': 0.0, 'cash': 0.0098, 'merchant': 0.0}"
C2326,82149,16.7,97.9,10.1,1.0,21.6,-9.0,0,0.09114,0.09114,Low,"[('util', 0.0334), ('minpaid', 0.02222), ('cash', 0.0216)]","{'spend': 0.0072, 'pay': 0.00672, 'minpaid': 0.02222, 'util': 0.0334, 'cash': 0.0216, 'merchant': 0.0}"
C2327,76422,12.4,83.7,12.8,1.0,12.4,7.9,0,0.12384,0.12384,Low,"[('pay', 0.05216), ('minpaid', 0.02816), ('util', 0.0248)]","{'spend': 0.00632, 'pay': 0.05216, 'minpaid': 0.02816, 'util': 0.0248, 'cash': 0.0124, 'merchant': 0.0}"
C2328,278698,17.9,91.1,16.1,1.0,12.8,-20.3,0,0.12874,0.12874,Low,"[('util', 0.0358), ('minpaid', 0.03542), ('pay', 0.02848)]","{'spend': 0.01624, 'pay': 0.02848, 'minpaid': 0.03542, 'util': 0.0358, 'cash': 0.0128, 'merchant': 0.0}"
C2329,143456,16.7,83.4,30.0,1.0,22.6,-17.2,0,0.18888,0.18888,Low,"[('minpaid', 0.066), ('pay', 0.05312), ('util', 0.0334)]","{'spend': 0.01376, 'pay': 0.05312, 'minpaid': 0.066, 'util': 0.0334, 'cash': 0.0226, 'merchant': 0.0}"
C2330,115720,45.3,71.9,37.4,1.0,30.3,-11.0,1,0.3019,0.3019,Low,"[('util', 0.0906), ('pay', 0.08992), ('minpaid', 0.08228)]","{'spend': 0.0088, 'pay': 0.08992, 'minpaid': 0.08228, 'util': 0.0906, 'cash': 0.0303, 'merchant': 0.0}"
C2331,81076,48.8,54.0,61.6,0.79,38.6,-6.6,0,0.441,0.441,Medium,"[('pay', 0.1472), ('minpaid', 0.13552), ('util', 0.0976)]","{'spend': 0.00528, 'pay': 0.1472, 'minpaid': 0.13552, 'util': 0.0976, 'cash': 0.0386, 'merchant': 0.0168}"
C2332,103031,38.2,75.8,32.5,1.0,21.0,-24.3,2,0.26578,0.26578,Low,"[('pay', 0.07744), ('util', 0.0764), ('minpaid', 0.0715)]","{'spend': 0.01944, 'pay': 0.07744, 'minpaid': 0.0715, 'util': 0.0764, 'cash': 0.021, 'merchant': 0.0}"
C2333,84955,16.0,91.2,18.7,1.0,17.1,0.5,0,0.1188,0.1188,Low,"[('minpaid', 0.04114), ('util', 0.032), ('pay', 0.02816)]","{'spend': 0.0004, 'pay': 0.02816, 'minpaid': 0.04114, 'util': 0.032, 'cash': 0.0171, 'merchant': 0.0}"
C2334,256396,29.8,74.4,35.2,1.0,26.6,-13.0,0,0.25596,0.25596,Low,"[('pay', 0.08192), ('minpaid', 0.07744), ('util', 0.0596)]","{'spend': 0.0104, 'pay': 0.08192, 'minpaid': 0.07744, 'util': 0.0596, 'cash': 0.0266, 'merchant': 0.0}"
C2335,104305,14.5,92.3,10.9,1.0,10.2,1.6,1,0.0891,0.0891,Low,"[('util', 0.029), ('pay', 0.02464), ('minpaid', 0.02398)]","{'spend': 0.00128, 'pay': 0.02464, 'minpaid': 0.02398, 'util': 0.029, 'cash': 0.0102, 'merchant': 0.0}"
C2336,62248,16.1,78.4,33.2,1.0,18.2,-28.0,1,0.21496,0.21496,Low,"[('minpaid', 0.07304), ('pay', 0.06912), ('util', 0.0322)]","{'spend': 0.0224, 'pay': 0.06912, 'minpaid': 0.07304, 'util': 0.0322, 'cash': 0.0182, 'merchant': 0.0}"
C2337,70731,59.0,54.7,56.1,0.92,31.5,18.9,0,0.4394,0.4394,Medium,"[('pay', 0.14496), ('minpaid', 0.12342), ('util', 0.118)]","{'spend': 0.01512, 'pay': 0.14496, 'minpaid': 0.12342, 'util': 0.118, 'cash': 0.0315, 'merchant': 0.0064}"
C2338,117062,15.1,85.1,16.4,1.0,14.3,14.3,0,0.1397,0.1397,Low,"[('pay', 0.04768), ('minpaid', 0.03608), ('util', 0.0302)]","{'spend': 0.01144, 'pay': 0.04768, 'minpaid': 0.03608, 'util': 0.0302, 'cash': 0.0143, 'merchant': 0.0}"
C2339,50803,5.9,86.2,13.1,1.0,8.6,-18.2,1,0.10794,0.10794,Low,"[('pay', 0.04416), ('minpaid', 0.02882), ('spend', 0.01456)]","{'spend': 0.01456, 'pay': 0.04416, 'minpaid': 0.02882, 'util': 0.0118, 'cash': 0.0086, 'merchant': 0.0}"
C2340,61492,7.9,96.5,8.5,1.0,5.1,-5.1,0,0.05488,0.05488,Low,"[('minpaid', 0.0187), ('util', 0.0158), ('pay', 0.0112)]","{'spend': 0.00408, 'pay': 0.0112, 'minpaid': 0.0187, 'util': 0.0158, 'cash': 0.0051, 'merchant': 0.0}"
C2341,38384,49.1,46.9,61.3,0.83,32.8,42.6,0,0.48346,0.48346,Medium,"[('pay', 0.16992), ('minpaid', 0.13486), ('util', 0.0982)]","{'spend': 0.03408, 'pay': 0.16992, 'minpaid': 0.13486, 'util': 0.0982, 'cash': 0.0328, 'merchant': 0.0136}"
C2342,26046,16.4,96.8,21.9,1.0,11.7,7.3,0,0.10876,0.10876,Low,"[('minpaid', 0.04818), ('util', 0.0328), ('cash', 0.0117)]","{'spend': 0.00584, 'pay': 0.01024, 'minpaid': 0.04818, 'util': 0.0328, 'cash': 0.0117, 'merchant': 0.0}"
C2343,300000,8.7,89.5,6.2,1.0,7.4,-9.5,0,0.07964,0.07964,Low,"[('pay', 0.0336), ('util', 0.0174), ('minpaid', 0.01364)]","{'spend': 0.0076, 'pay': 0.0336, 'minpaid': 0.01364, 'util': 0.0174, 'cash': 0.0074, 'merchant': 0.0}"
C2344,83254,13.6,88.4,24.2,1.0,25.1,-14.9,0,0.15458,0.15458,Low,"[('minpaid', 0.05324), ('pay', 0.03712), ('util', 0.0272)]","{'spend': 0.01192, 'pay': 0.03712, 'minpaid': 0.05324, 'util': 0.0272, 'cash': 0.0251, 'merchant': 0.0}"
C2345,250748,51.1,57.2,54.0,1.0,39.9,15.1,0,0.40994,0.40994,Medium,"[('pay', 0.13696), ('minpaid', 0.1188), ('util', 0.1022)]","{'spend': 0.01208, 'pay': 0.13696, 'minpaid': 0.1188, 'util': 0.1022, 'cash': 0.0399, 'merchant': 0.0}"
C2346,128800,31.1,69.2,33.1,0.94,20.6,-1.0,0,0.25978,0.25978,Low,"[('pay', 0.09856), ('minpaid', 0.07282), ('util', 0.0622)]","{'spend': 0.0008, 'pay': 0.09856, 'minpaid': 0.07282, 'util': 0.0622, 'cash': 0.0206, 'merchant': 0.0048}"
C2347,110690,16.2,95.0,12.8,1.0,15.4,17.3,0,0.1058,0.1058,Low,"[('util', 0.0324), ('minpaid', 0.02816), ('pay', 0.016)]","{'spend': 0.01384, 'pay': 0.016, 'minpaid': 0.02816, 'util': 0.0324, 'cash': 0.0154, 'merchant': 0.0}"
C2348,51172,11.6,89.4,7.7,1.0,13.7,-3.2,0,0.09032,0.09032,Low,"[('pay', 0.03392), ('util', 0.0232), ('minpaid', 0.01694)]","{'spend': 0.00256, 'pay': 0.03392, 'minpaid': 0.01694, 'util': 0.0232, 'cash': 0.0137, 'merchant': 0.0}"
C2349,92265,3.9,91.7,9.5,1.0,12.2,8.7,0,0.07442,0.07442,Low,"[('pay', 0.02656), ('minpaid', 0.0209), ('cash', 0.0122)]","{'spend': 0.00696, 'pay': 0.02656, 'minpaid': 0.0209, 'util': 0.0078, 'cash': 0.0122, 'merchant': 0.0}"
C2350,103661,24.5,87.1,24.9,1.0,18.3,-21.3,1,0.1804,0.1804,Low,"[('minpaid', 0.05478), ('util', 0.049), ('pay', 0.04128)]","{'spend': 0.01704, 'pay': 0.04128, 'minpaid': 0.05478, 'util': 0.049, 'cash': 0.0183, 'merchant': 0.0}"
C2351,57319,16.8,86.4,22.9,1.0,11.4,-1.9,0,0.14042,0.14042,Low,"[('minpaid', 0.05038), ('pay', 0.04352), ('util', 0.0336)]","{'spend': 0.00152, 'pay': 0.04352, 'minpaid': 0.05038, 'util': 0.0336, 'cash': 0.0114, 'merchant': 0.0}"
C2352,140296,27.4,76.4,33.0,0.96,32.0,-25.8,1,0.25876,0.25876,Low,"[('pay', 0.07552), ('minpaid', 0.0726), ('util', 0.0548)]","{'spend': 0.02064, 'pay': 0.07552, 'minpaid': 0.0726, 'util': 0.0548, 'cash': 0.032, 'merchant': 0.0032}"
C2353,187208,18.1,99.6,9.2,1.0,9.9,10.8,0,0.07626,0.07626,Low,"[('util', 0.0362), ('minpaid', 0.02024), ('cash', 0.0099)]","{'spend': 0.00864, 'pay': 0.00128, 'minpaid': 0.02024, 'util': 0.0362, 'cash': 0.0099, 'merchant': 0.0}"
C2354,123054,23.9,71.2,36.0,1.0,22.0,-35.7,0,0.26972,0.26972,Low,"[('pay', 0.09216), ('minpaid', 0.0792), ('util', 0.0478)]","{'spend': 0.02856, 'pay': 0.09216, 'minpaid': 0.0792, 'util': 0.0478, 'cash': 0.022, 'merchant': 0.0}"
C2355,106729,23.2,88.3,20.7,1.0,14.6,-5.0,0,0.14798,0.14798,Low,"[('util', 0.0464), ('minpaid', 0.04554), ('pay', 0.03744)]","{'spend': 0.004, 'pay': 0.03744, 'minpaid': 0.04554, 'util': 0.0464, 'cash': 0.0146, 'merchant': 0.0}"
C2356,36777,50.8,55.8,58.0,1.0,37.4,-10.9,0,0.41676,0.41676,Medium,"[('pay', 0.14144), ('minpaid', 0.1276), ('util', 0.1016)]","{'spend': 0.00872, 'pay': 0.14144, 'minpaid': 0.1276, 'util': 0.1016, 'cash': 0.0374, 'merchant': 0.0}"
C2357,300000,26.3,90.7,15.9,1.0,15.9,18.7,0,0.1482,0.1482,Low,"[('util', 0.0526), ('minpaid', 0.03498), ('pay', 0.02976)]","{'spend': 0.01496, 'pay': 0.02976, 'minpaid': 0.03498, 'util': 0.0526, 'cash': 0.0159, 'merchant': 0.0}"
C2358,144088,51.6,50.2,58.6,0.82,31.8,29.2,3,0.46104,0.46104,Medium,"[('pay', 0.15936), ('minpaid', 0.12892), ('util', 0.1032)]","{'spend': 0.02336, 'pay': 0.15936, 'minpaid': 0.12892, 'util': 0.1032, 'cash': 0.0318, 'merchant': 0.0144}"
C2359,49427,34.1,79.1,41.0,0.9,33.6,-10.0,0,0.27488,0.27488,Low,"[('minpaid', 0.0902), ('util', 0.0682), ('pay', 0.06688)]","{'spend': 0.008, 'pay': 0.06688, 'minpaid': 0.0902, 'util': 0.0682, 'cash': 0.0336, 'merchant': 0.008}"
C2360,50078,15.0,91.2,25.2,1.0,10.0,2.2,0,0.12536,0.12536,Low,"[('minpaid', 0.05544), ('util', 0.03), ('pay', 0.02816)]","{'spend': 0.00176, 'pay': 0.02816, 'minpaid': 0.05544, 'util': 0.03, 'cash': 0.01, 'merchant': 0.0}"
C2361,65324,18.3,91.4,20.3,1.0,25.0,21.3,0,0.15082,0.15082,Low,"[('minpaid', 0.04466), ('util', 0.0366), ('pay', 0.02752)]","{'spend': 0.01704, 'pay': 0.02752, 'minpaid': 0.04466, 'util': 0.0366, 'cash': 0.025, 'merchant': 0.0}"
C2362,54616,37.0,56.5,51.2,1.0,31.5,-9.3,1,0.36478,0.36478,Low,"[('pay', 0.1392), ('minpaid', 0.11264), ('util', 0.074)]","{'spend': 0.00744, 'pay': 0.1392, 'minpaid': 0.11264, 'util': 0.074, 'cash': 0.0315, 'merchant': 0.0}"
C2363,96853,44.1,50.8,57.9,0.97,40.7,-38.7,2,0.44708,0.44708,Medium,"[('pay', 0.15744), ('minpaid', 0.12738), ('util', 0.0882)]","{'spend': 0.03096, 'pay': 0.15744, 'minpaid': 0.12738, 'util': 0.0882, 'cash': 0.0407, 'merchant': 0.0024}"
C2364,58778,8.5,89.0,11.8,1.0,8.7,1.7,0,0.08822,0.08822,Low,"[('pay', 0.0352), ('minpaid', 0.02596), ('util', 0.017)]","{'spend': 0.00136, 'pay': 0.0352, 'minpaid': 0.02596, 'util': 0.017, 'cash': 0.0087, 'merchant': 0.0}"
C2365,101583,24.3,82.3,22.9,1.0,38.0,-20.9,0,0.21034,0.21034,Low,"[('pay', 0.05664), ('minpaid', 0.05038), ('util', 0.0486)]","{'spend': 0.01672, 'pay': 0.05664, 'minpaid': 0.05038, 'util': 0.0486, 'cash': 0.038, 'merchant': 0.0}"
C2366,73697,26.9,88.1,17.2,1.0,14.4,9.1,0,0.1514,0.1514,Low,"[('util', 0.0538), ('pay', 0.03808), ('minpaid', 0.03784)]","{'spend': 0.00728, 'pay': 0.03808, 'minpaid': 0.03784, 'util': 0.0538, 'cash': 0.0144, 'merchant': 0.0}"
C2367,81552,7.6,88.0,10.6,1.0,6.3,9.2,0,0.09058,0.09058,Low,"[('pay', 0.0384), ('minpaid', 0.02332), ('util', 0.0152)]","{'spend': 0.00736, 'pay': 0.0384, 'minpaid': 0.02332, 'util': 0.0152, 'cash': 0.0063, 'merchant': 0.0}"
C2368,49031,21.3,72.0,27.5,1.0,18.2,0.8,0,0.21154,0.21154,Low,"[('pay', 0.0896), ('minpaid', 0.0605), ('util', 0.0426)]","{'spend': 0.00064, 'pay': 0.0896, 'minpaid': 0.0605, 'util': 0.0426, 'cash': 0.0182, 'merchant': 0.0}"
C2369,104380,14.5,95.0,15.3,1.0,9.7,-2.4,0,0.09028,0.09028,Low,"[('minpaid', 0.03366), ('util', 0.029), ('pay', 0.016)]","{'spend': 0.00192, 'pay': 0.016, 'minpaid': 0.03366, 'util': 0.029, 'cash': 0.0097, 'merchant': 0.0}"
C2370,109466,24.8,76.8,28.5,1.0,15.8,6.2,0,0.2073,0.2073,Low,"[('pay', 0.07424), ('minpaid', 0.0627), ('util', 0.0496)]","{'spend': 0.00496, 'pay': 0.07424, 'minpaid': 0.0627, 'util': 0.0496, 'cash': 0.0158, 'merchant': 0.0}"
C2371,60134,44.9,65.0,34.8,1.0,23.8,-5.8,0,0.3068,0.3068,Low,"[('pay', 0.112), ('util', 0.0898), ('minpaid', 0.07656)]","{'spend': 0.00464, 'pay': 0.112, 'minpaid': 0.07656, 'util': 0.0898, 'cash': 0.0238, 'merchant': 0.0}"
C2372,37705,12.3,91.9,11.2,1.0,13.2,7.3,0,0.0942,0.0942,Low,"[('pay', 0.02592), ('minpaid', 0.02464), ('util', 0.0246)]","{'spend': 0.00584, 'pay': 0.02592, 'minpaid': 0.02464, 'util': 0.0246, 'cash': 0.0132, 'merchant': 0.0}"
C2373,97355,80.4,21.9,82.9,0.79,54.4,-4.1,3,0.66758,0.66758,High,"[('pay', 0.24992), ('minpaid', 0.18238), ('util', 0.1608)]","{'spend': 0.00328, 'pay': 0.24992, 'minpaid': 0.18238, 'util': 0.1608, 'cash': 0.0544, 'merchant': 0.0168}"
C2374,34698,6.6,99.6,18.7,1.0,21.2,10.7,0,0.08538,0.08538,Low,"[('minpaid', 0.04114), ('cash', 0.0212), ('util', 0.0132)]","{'spend': 0.00856, 'pay': 0.00128, 'minpaid': 0.04114, 'util': 0.0132, 'cash': 0.0212, 'merchant': 0.0}"
C2375,60443,51.2,44.8,68.6,0.82,35.2,-6.0,2,0.48436,0.48436,Medium,"[('pay', 0.17664), ('minpaid', 0.15092), ('util', 0.1024)]","{'spend': 0.0048, 'pay': 0.17664, 'minpaid': 0.15092, 'util': 0.1024, 'cash': 0.0352, 'merchant': 0.0144}"
C2376,121166,5.5,96.6,9.4,1.0,16.5,11.6,0,0.06834,0.06834,Low,"[('minpaid', 0.02068), ('cash', 0.0165), ('util', 0.011)]","{'spend': 0.00928, 'pay': 0.01088, 'minpaid': 0.02068, 'util': 0.011, 'cash': 0.0165, 'merchant': 0.0}"
C2377,187912,25.5,81.6,27.4,1.0,15.6,-3.4,0,0.18848,0.18848,Low,"[('minpaid', 0.06028), ('pay', 0.05888), ('util', 0.051)]","{'spend': 0.00272, 'pay': 0.05888, 'minpaid': 0.06028, 'util': 0.051, 'cash': 0.0156, 'merchant': 0.0}"
C2378,79875,70.2,30.1,82.7,0.68,46.1,7.6,1,0.6238,0.6238,High,"[('pay', 0.22368), ('minpaid', 0.18194), ('util', 0.1404)]","{'spend': 0.00608, 'pay': 0.22368, 'minpaid': 0.18194, 'util': 0.1404, 'cash': 0.0461, 'merchant': 0.0256}"
C2379,112364,22.4,83.1,26.1,1.0,19.4,5.5,0,0.1801,0.1801,Low,"[('minpaid', 0.05742), ('pay', 0.05408), ('util', 0.0448)]","{'spend': 0.0044, 'pay': 0.05408, 'minpaid': 0.05742, 'util': 0.0448, 'cash': 0.0194, 'merchant': 0.0}"
C2380,190690,21.7,71.3,32.6,1.0,14.4,30.7,0,0.24592,0.24592,Low,"[('pay', 0.09184), ('minpaid', 0.07172), ('util', 0.0434)]","{'spend': 0.02456, 'pay': 0.09184, 'minpaid': 0.07172, 'util': 0.0434, 'cash': 0.0144, 'merchant': 0.0}"
C2381,51957,23.0,79.1,30.1,1.0,27.3,-20.9,0,0.22312,0.22312,Low,"[('pay', 0.06688), ('minpaid', 0.06622), ('util', 0.046)]","{'spend': 0.01672, 'pay': 0.06688, 'minpaid': 0.06622, 'util': 0.046, 'cash': 0.0273, 'merchant': 0.0}"
C2382,73176,20.2,98.1,25.8,1.0,24.2,-11.8,0,0.13688,0.13688,Low,"[('minpaid', 0.05676), ('util', 0.0404), ('cash', 0.0242)]","{'spend': 0.00944, 'pay': 0.00608, 'minpaid': 0.05676, 'util': 0.0404, 'cash': 0.0242, 'merchant': 0.0}"
C2383,109059,17.3,96.1,12.4,1.0,5.5,-5.1,0,0.08394,0.08394,Low,"[('util', 0.0346), ('minpaid', 0.02728), ('pay', 0.01248)]","{'spend': 0.00408, 'pay': 0.01248, 'minpaid': 0.02728, 'util': 0.0346, 'cash': 0.0055, 'merchant': 0.0}"
